game_play,gameId,playId,quarter,GameClock,down,yardsToGo,possessionTeam,yardlineSide,yardlineNumber,offenseFormation,personnel.offense,defendersInTheBox,numberOfPassRushers,personnel.defense,HomeScoreBeforePlay,VisitorScoreBeforePlay,HomeScoreAfterPlay,VisitorScoreAfterPlay,isPenalty,isSTPlay,SpecialTeamsPlayType,KickReturnYardage,PassLength,PassResult,YardsAfterCatch,PlayResult,playDescription,game_id,play_id,posteam,defteam,home_team,away_team,ep,wp,epa,wpa,yardline_100,yards_gained,air_yards,yards_after_catch,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name,frame.id,x,y,snap_frame,snap_x,snap_y,end_frame,end_x,end_y,target_x
2017092404_2531,2017092404,2531,3,06:14:00,2,5,DET,ATL,20,EMPTY,"1 RB, 1 TE, 3 WR",5,4,"3 DL, 3 LB, 5 DB",13,23,13,23,FALSE,FALSE,NA,NA,-4,C,10,6,(6:14) (Shotgun) M.Stafford pass short right to A.Abdullah to ATL 14 for 6 yards (D.Jones).,2017092404,2531,DET,ATL,DET,ATL,4.2034719338743605,0.24732342414548322,0.39637298807059285,0.01108119586799386,20,6,-4,10,00-0026498,M.Stafford,00-0032104,A.Abdullah,32,34.02,41.86,15,30.72,29.86,76,23.8,45.85,0
2017092404_2576,2017092404,2576,3,04:58:00,2,7,DET,ATL,11,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB",13,23,19,23,FALSE,FALSE,NA,NA,5,C,6,11,"(4:58) (No Huddle, Shotgun) M.Stafford pass short middle to G.Tate for 11 yards, TOUCHDOWN.",2017092404,2576,DET,ATL,DET,ATL,4.345458525131659,0.24868095873352644,2.654541474868341,0.08943711201240404,11,11,5,6,00-0026498,M.Stafford,00-0027891,G.Tate,46,15.99,31.11,15,21.24,29.81,76,3.73,44.87,0
2017092404_2680,2017092404,2680,3,04:00:00,2,13,ATL,ATL,10,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB",20,23,20,23,FALSE,FALSE,NA,NA,6,C,4,10,(4:00) (Shotgun) M.Ryan pass short right to Ju.Jones to ATL 20 for 10 yards (P.Worrilow).,2017092404,2680,ATL,DET,DET,ATL,-1.3305912606812973,0.5685096037480207,0.8919277747944128,0.03272190328330915,90,10,6,4,00-0026143,M.Ryan,00-0027944,Ju.Jones,42,24.81,24.25,15,20.19,30,68,30.31,24.81,120
2017092404_2704,2017092404,2704,3,03:13:00,3,3,ATL,ATL,20,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB",20,23,20,23,FALSE,FALSE,NA,NA,6,C,0,6,(3:13) (Shotgun) M.Ryan pass short left to T.Gabriel pushed ob at ATL 26 for 6 yards (D.Slay).,2017092404,2704,ATL,DET,DET,ATL,-0.43866348588688453,0.6012315070313299,1.5403263665853368,0.059237363081270145,80,6,6,0,00-0026143,M.Ryan,00-0031228,T.Gabriel,46,35.32,50.23,15,29.92,25.81,63,35.86,56.64,120
2017092404_2784,2017092404,2784,3,02:21:00,2,13,DET,ATL,24,EMPTY,"1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB",20,23,20,23,FALSE,FALSE,NA,NA,10,C,2,12,(2:21) (Shotgun) M.Stafford pass short right to K.Golladay to ATL 12 for 12 yards (B.Poole).,2017092404,2784,DET,ATL,DET,ATL,3.8001555947777743,0.4683838339901289,0.4258291882885845,0.013906235270230716,24,12,10,2,00-0026498,M.Stafford,00-0033932,K.Golladay,48,23.61,39.01,15,34.13,23.77,78,22.24,39.17,0
2017092404_2977,2017092404,2977,4,15:00:00,1,10,ATL,DET,40,I_FORM,"2 RB, 0 TE, 3 WR",6,5,"4 DL, 2 LB, 5 DB",23,23,23,29,FALSE,FALSE,NA,NA,-2,C,42,40,"(15:00) M.Ryan pass short left to T.Gabriel for 40 yards, TOUCHDOWN.",2017092404,2977,ATL,DET,DET,ATL,3.6309260071925062,0.6459908539138072,3.3690739928074938,0.12368031296678861,40,40,-2,42,00-0026143,M.Ryan,00-0031228,T.Gabriel,44,52.08,19.23,15,50.6,29.8,114,3.95,-0.95,0
2017092404_3079,2017092404,3079,4,14:07:00,3,4,DET,DET,31,SHOTGUN,"1 RB, 1 TE, 3 WR",5,5,"3 DL, 3 LB, 5 DB",23,30,23,30,FALSE,FALSE,NA,NA,14,C,4,18,(14:07) (Shotgun) M.Stafford pass short right to G.Tate to DET 49 for 18 yards (K.Neal; B.Poole).,2017092404,3079,DET,ATL,DET,ATL,0.46945102233198743,0.20567926157273433,2.488562396055765,0.0818082686687491,69,18,14,4,00-0026498,M.Stafford,00-0027891,G.Tate,56,54.51,4.99,15,40.91,29.82,94,58.08,0.63,120
2017092404_3227,2017092404,3227,4,11:48:00,1,10,ATL,ATL,25,SINGLEBACK,"1 RB, 1 TE, 3 WR",6,5,"4 DL, 2 LB, 5 DB",26,30,26,30,FALSE,FALSE,NA,NA,11,C,7,18,(11:48) M.Ryan pass short right to Ju.Jones to ATL 43 for 18 yards (Q.Diggs).,2017092404,3227,ATL,DET,DET,ATL,1.027795901007415,0.7119696068562814,1.4540831946131776,0.05736686216476994,75,18,11,7,00-0026143,M.Ryan,00-0027944,Ju.Jones,60,75.85,37.45,15,85.94,23.83,90,64.19,47.91,0
2017092404_3443,2017092404,3443,4,07:22:00,3,14,DET,DET,41,SHOTGUN,"1 RB, 1 TE, 3 WR",6,6,"4 DL, 2 LB, 5 DB",26,30,26,30,FALSE,FALSE,NA,NA,3,C,5,8,"(7:22) (No Huddle, Shotgun) M.Stafford pass short left to E.Ebron pushed ob at DET 49 for 8 yards (R.Alford) [G.Jarrett].",2017092404,3443,DET,ATL,DET,ATL,0.6134641967084411,0.28962663747515943,-0.45143804421398515,-0.021187764498310058,59,8,3,5,00-0026498,M.Stafford,00-0031387,E.Ebron,59,52.98,39.07,15,50.8,24.01,113,59.07,53.56,120
2017092404_3511,2017092404,3511,4,06:11:00,2,8,ATL,ATL,10,I_FORM,"2 RB, 1 TE, 2 WR",6,5,"4 DL, 3 LB, 4 DB",26,30,26,30,FALSE,FALSE,NA,NA,13,C,0,13,(6:11) M.Ryan pass short left to Ju.Jones to ATL 23 for 13 yards (D.Slay).,2017092404,3511,ATL,DET,DET,ATL,-0.5743568391122216,0.7023204867497836,1.2706434979059067,0.06516503430735765,90,13,13,0,00-0026143,M.Ryan,00-0027944,Ju.Jones,58,87.91,16.03,15,100.49,29.81,80,87.57,21.63,0
2017092404_3577,2017092404,3577,4,04:06:00,3,6,ATL,ATL,27,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",26,30,26,30,FALSE,FALSE,NA,NA,1,C,3,4,(4:06) (Shotgun) M.Ryan pass short middle to T.Coleman to ATL 31 for 4 yards (T.Whitehead).,2017092404,3577,ATL,DET,DET,ATL,0.016556570135733972,0.7683870362759536,-0.49947822018267063,-0.0039104388360717834,73,4,1,3,00-0026143,M.Ryan,00-0032058,T.Coleman,50,81.48,23.9,15,83.52,24.02,76,80.09,30.07,0
2017092404_3787,2017092404,3787,4,02:48:00,2,14,ATL,ATL,33,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",26,30,26,30,FALSE,FALSE,NA,NA,-4,C,6,2,(2:48) (Shotgun) M.Ryan pass short left to M.Sanu to ATL 35 for 2 yards (D.Slay).,2017092404,3787,ATL,DET,DET,ATL,0.6121836989420779,0.8357729470259769,-0.4089464357485193,-0.016214617983904667,67,2,-4,6,00-0026143,M.Ryan,00-0029632,M.Sanu,33,81.48,15.19,15,77.45,29.77,64,74.66,13.24,0
2017092404_3828,2017092404,3828,4,02:44:00,3,12,ATL,ATL,35,SHOTGUN,"1 RB, 1 TE, 3 WR",6,5,"4 DL, 2 LB, 5 DB",26,30,26,30,FALSE,FALSE,NA,NA,2,C,9,11,(2:44) (Shotgun) M.Ryan pass short middle to Ju.Jones to ATL 46 for 11 yards (G.Quin).,2017092404,3828,ATL,DET,DET,ATL,0.20323726319355861,0.8195583290420723,0.11905451207027729,0.013700972692857416,65,11,2,9,00-0026143,M.Ryan,00-0027944,Ju.Jones,43,72.31,22.89,15,75.42,23.75,73,63.99,40.16,0
2017092404_3914,2017092404,3914,4,02:23:00,1,10,DET,DET,11,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB",26,30,26,30,FALSE,FALSE,NA,NA,15,C,0,15,(2:23) (Shotgun) M.Stafford pass short right to G.Tate to DET 26 for 15 yards (B.Poole; R.Allen).,2017092404,3914,DET,ATL,DET,ATL,-0.026726654151683737,0.18234509808317126,0.6788295247312297,0.011102191307300113,89,15,15,0,00-0026498,M.Stafford,00-0027891,G.Tate,61,36.5,7.73,15,20.9,28,78,35.34,4.71,120
2017092404_3955,2017092404,3955,4,02:00:00,1,10,DET,DET,26,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB",26,30,26,30,TRUE,FALSE,NA,NA,24,C,5,29,"(2:00) (Shotgun) M.Stafford pass deep middle to T.Jones to ATL 45 for 29 yards (R.Allen). ATL-R.Allen was injured during the play.  Penalty on ATL-D.Poe, Illegal Use of Hands, declined.",2017092404,3955,DET,ATL,DET,ATL,0.652102870579546,0.19344728939047137,1.5946785810296942,0.06810637639662989,74,29,24,5,00-0026498,M.Stafford,00-0031189,T.Jones,56,57.71,28.35,15,35.82,23.71,76,66.91,27.3,120
2017092404_4013,2017092404,4013,4,01:48:00,1,10,DET,ATL,45,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB",26,30,26,30,FALSE,FALSE,NA,NA,3,C,13,16,(1:48) (Shotgun) M.Stafford pass short middle to T.Riddick to ATL 29 for 16 yards (D.Jones).,2017092404,4013,DET,ATL,DET,ATL,2.24678145160924,0.26155366578710126,0.6258311165026496,0.0069681341052123535,45,16,3,13,00-0026498,M.Stafford,00-0030107,T.Riddick,47,67.49,22.58,15,64.76,27.55,82,82.69,33.6,120
2017092404_4203,2017092404,4203,4,00:40:00,1,10,DET,ATL,33,SHOTGUN,"1 RB, 0 TE, 4 WR",5,4,"4 DL, 1 LB, 6 DB",26,30,26,30,FALSE,FALSE,NA,NA,14,C,0,14,(:40) (Shotgun) M.Stafford pass short right to T.Jones ran ob at ATL 19 for 14 yards.,2017092404,4203,DET,ATL,DET,ATL,2.544706785915994,0.14054064289738744,0.5855925299551457,0.030781878255907225,33,14,14,0,00-0026498,M.Stafford,00-0031189,T.Jones,74,91.42,3.98,15,76.77,29.92,95,95.53,-3.87,120
2017092404_4348,2017092404,4348,4,00:12:00,3,1,DET,ATL,1,SHOTGUN,"1 RB, 1 TE, 3 WR",7,4,"4 DL, 2 LB, 5 DB",26,30,26,30,FALSE,FALSE,NA,NA,1,C,-1,0,"(:12) M.Stafford pass short left to G.Tate for 1 yard, TOUCHDOWN. The Replay Official reviewed the score ruling, and the play was REVERSED. M.Stafford pass short left to G.Tate to ATL 1 for no gain (B.Poole). After play reversal, referee rules a 10 second runoff.  Game over.",2017092404,4348,DET,ATL,DET,ATL,4.584920719205171,0.3045076176037646,NA,-0.3045076176037646,1,0,1,-1,00-0026498,M.Stafford,00-0027891,G.Tate,37,109.33,36.91,15,109.13,24.02,50,110.71,34.27,120
2017092401_55,2017092401,55,1,15:00:00,1,10,DEN,DEN,25,SINGLEBACK,"1 RB, 2 TE, 2 WR",7,5,"4 DL, 3 LB, 4 DB",0,0,0,0,FALSE,FALSE,NA,NA,-1,C,3,2,"(15:00) T.Siemian pass short right to V.Green to DEN 27 for 2 yards (T.White). Screen pass, caught at DEN 24.",2017092401,55,DEN,BUF,BUF,DEN,0.8149984757122131,0.5000068217219346,-0.4470854324518736,-0.01109014150067078,75,2,-1,3,00-0032156,T.Siemian,00-0028142,V.Green,46,91.08,33.42,15,86.02,26.79,79,84.11,48.29,0
2017092401_106,2017092401,106,1,14:11:00,2,13,DEN,DEN,22,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",0,0,0,0,FALSE,FALSE,NA,NA,-6,C,8,2,"(14:11) (Shotgun) T.Siemian pass short right to C.Anderson to DEN 24 for 2 yards (R.Humber). Dump pass, caught at DEN 16.",2017092401,106,DEN,BUF,BUF,DEN,-0.3764449446839422,0.46821587044228963,-0.7084960567351308,-0.018681430333708393,78,2,-6,8,00-0032156,T.Siemian,00-0029854,C.Anderson,39,95.6,35.62,15,89.13,29.98,74,83.58,56.91,0
2017092401_220,2017092401,220,1,11:44:00,3,17,BUF,BUF,35,SHOTGUN,"1 RB, 1 TE, 3 WR",6,3,"2 DL, 3 LB, 6 DB",0,0,0,0,FALSE,FALSE,NA,NA,-4,C,11,7,"(11:44) (Shotgun) T.Taylor pass short left to L.McCoy to BUF 42 for 7 yards (J.Simmons) [A.Gotsis]. Screen pass, caught at BUF 31.",2017092401,220,BUF,DEN,BUF,DEN,-0.2532967458740325,0.47871966681163436,-0.6530514266937935,-0.01822710522086507,65,7,-4,11,00-0028118,T.Taylor,00-0027029,L.McCoy,52,39.66,32.39,15,44.91,26.87,94,52.16,30.88,120
2017092401_290,2017092401,290,1,10:24:00,2,6,DEN,DEN,24,EMPTY,"1 RB, 2 TE, 2 WR",5,4,"4 DL, 3 LB, 4 DB",0,0,0,0,FALSE,FALSE,NA,NA,4,C,1,5,(10:24) (Shotgun) T.Siemian pass short right to E.Sanders to DEN 29 for 5 yards (T.White). Caught near sideline at DEN 28.,2017092401,290,DEN,BUF,BUF,DEN,0.2934225030733222,0.4969440458815437,0.7729680923302797,0.023889222924480313,76,5,4,1,00-0032156,T.Siemian,00-0027685,E.Sanders,44,85.85,42.2,15,87.21,29.91,66,84.84,56.62,0
2017092401_339,2017092401,339,1,09:14:00,1,10,DEN,DEN,31,SHOTGUN,"1 RB, 2 TE, 2 WR",7,4,"4 DL, 3 LB, 4 DB",0,0,0,0,FALSE,FALSE,NA,NA,25,C,4,29,(9:14) (Shotgun) T.Siemian pass deep right to E.Sanders to BUF 40 for 29 yards (T.White). Caught near sideline at BUF 44.,2017092401,339,DEN,BUF,BUF,DEN,1.4787866129210667,0.5339584060334486,2.1286590215234678,0.06895417594159614,69,29,25,4,00-0032156,T.Siemian,00-0027685,E.Sanders,66,58.8,48.44,15,79.69,23.87,87,49.11,48.13,0
2017092401_480,2017092401,480,1,07:35:00,1,10,BUF,BUF,20,SINGLEBACK,"1 RB, 2 TE, 2 WR",8,4,"3 DL, 4 LB, 4 DB",0,0,0,0,FALSE,FALSE,NA,NA,1,C,1,2,"(7:35) T.Taylor pass short middle to L.McCoy to BUF 22 for 2 yards (B.Marshall). Caught at BUF 21, crossing from right.",2017092401,480,BUF,DEN,BUF,DEN,0.45636336764202334,0.5068391059983264,-0.45078979318390844,-0.012296743600005822,80,2,1,1,00-0028118,T.Taylor,00-0027029,L.McCoy,55,28.09,28.41,15,29.44,27.01,81,32.01,32.79,120
2017092401_624,2017092401,624,1,05:13:00,3,9,DEN,DEN,28,SHOTGUN,"1 RB, 1 TE, 3 WR",6,5,"3 DL, 3 LB, 5 DB",0,0,0,0,TRUE,FALSE,NA,NA,18,C,2,20,"(5:13) (Shotgun) T.Siemian pass deep left to B.Fowler to DEN 48 for 20 yards (E.Gaines). Penalty on BUF-E.Gaines, Defensive Pass Interference, declined. Caught along sideline at DEN 46.",2017092401,624,DEN,BUF,BUF,DEN,-0.4251264838713871,0.48131392844149146,3.3292482878425176,0.10010668623814167,72,20,18,2,00-0032156,T.Siemian,00-0030670,B.Fowler,57,70.86,6.47,15,82.37,28.11,93,60.01,-2.2,0
2017092401_710,2017092401,710,1,04:43:00,2,10,DEN,DEN,48,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",0,0,0,0,FALSE,FALSE,NA,NA,7,C,5,12,"(4:43) (Shotgun) T.Siemian pass short middle to B.Fowler to BUF 40 for 12 yards (P.Brown). Caught at BUF 45, crossing from right.",2017092401,710,DEN,BUF,BUF,DEN,2.297599216105639,0.5459802934707806,1.3381477015506786,0.04228861128151962,52,12,7,5,00-0032156,T.Siemian,00-0030670,B.Fowler,42,63.87,26.72,15,62.98,23.75,67,50.43,21.65,0
2017092401_759,2017092401,759,1,03:29:00,2,10,DEN,BUF,40,SINGLEBACK,"1 RB, 1 TE, 3 WR",6,5,"4 DL, 2 LB, 5 DB",0,0,0,0,FALSE,FALSE,NA,NA,-2,C,3,1,"(3:29) T.Siemian pass short middle to J.Charles to BUF 39 for 1 yard (P.Brown). Center screen, caught at BUF 42.",2017092401,759,DEN,BUF,BUF,DEN,3.1214510502426265,0.5677674418920013,-0.7169755079752709,-0.02699932837706398,40,1,-2,3,00-0032156,T.Siemian,00-0026213,J.Charles,46,57.83,28.11,13,50.97,29.81,72,48.25,27.69,0
2017092401_825,2017092401,825,1,02:44:00,1,10,DEN,BUF,38,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",0,0,0,0,FALSE,FALSE,NA,NA,12,C,0,12,"(2:44) (Shotgun) T.Siemian pass short right to E.Sanders to BUF 26 for 12 yards (T.White). Caught at BUF 26, slanting to middle.",2017092401,825,DEN,BUF,BUF,DEN,3.741171040026079,0.5850784713704413,0.508083728905012,0.015499461751622645,38,12,12,0,00-0032156,T.Siemian,00-0027685,E.Sanders,42,44.87,34.4,15,48.73,29.85,66,37.35,31.6,0
2017092401_1052,2017092401,1052,2,15:00:00,3,6,BUF,BUF,30,SHOTGUN,"1 RB, 1 TE, 3 WR",6,6,"1 DL, 4 LB, 6 DB",0,3,0,3,FALSE,FALSE,NA,NA,5,C,23,28,"(15:00) (Shotgun) T.Taylor pass short left to J.Matthews pushed ob at DEN 42 for 28 yards (D.Stewart). Caught at BUF 35, crossing from middle.",2017092401,1052,BUF,DEN,BUF,DEN,0.111879968971067,0.3971751921989077,3.408607575951506,0.10383399657109388,70,28,5,23,00-0028118,T.Taylor,00-0031299,J.Matthews,48,81.19,20.1,15,80.17,23.94,92,49.08,-2.81,0
2017092401_1101,2017092401,1101,2,14:07:00,2,8,BUF,DEN,40,SINGLEBACK,"1 RB, 1 TE, 3 WR",7,4,"2 DL, 3 LB, 6 DB",0,3,0,3,FALSE,FALSE,NA,NA,25,C,3,28,(14:07) T.Taylor pass deep right to K.Clay to DEN 12 for 28 yards (B.Marshall) [S.Barrett]. Caught in flat at DEN 15.,2017092401,1101,BUF,DEN,BUF,DEN,3.1972689261816134,0.49081087807559476,1.440724618028983,0.04341662165321458,40,28,25,3,00-0028118,T.Taylor,00-0032115,K.Clay,65,33.65,39.26,15,50.8,29.86,92,22.74,43.02,0
2017092401_1129,2017092401,1129,2,13:26:00,1,10,BUF,DEN,12,SHOTGUN,"1 RB, 2 TE, 2 WR",8,5,"3 DL, 4 LB, 4 DB",0,3,0,3,FALSE,FALSE,NA,NA,2,C,4,6,(13:26) (Shotgun) T.Taylor pass short right to C.Clay pushed ob at DEN 6 for 6 yards (D.Stewart). Caught near sideline at DEN 10.,2017092401,1129,BUF,DEN,BUF,DEN,4.637993544210596,0.5342274997288093,-0.07375719200920194,-0.0018319066998254696,12,6,2,4,00-0028118,T.Taylor,00-0028112,C.Clay,46,21.7,42.51,15,22.49,30.11,65,15.49,55.42,0
2017092401_1225,2017092401,1225,2,11:45:00,3,2,BUF,DEN,2,SHOTGUN,"1 RB, 1 TE, 3 WR",8,6,"4 DL, 4 LB, 3 DB",0,3,6,3,FALSE,FALSE,NA,NA,2,C,0,2,"(11:45) (Shotgun) T.Taylor pass short right to A.Holmes for 2 yards, TOUCHDOWN. Caught 9 yds. into end zone, after deflecting off hands of Z.Jones at goal line.",2017092401,1225,BUF,DEN,BUF,DEN,5.210244992454007,0.555277043533835,1.7897550075459927,0.057568865269643,2,2,2,0,00-0028118,T.Taylor,00-0028263,A.Holmes,38,14.55,27.92,15,12.5,23.97,60,3.13,37.97,0
2017092401_1287,2017092401,1287,2,11:34:00,1,10,DEN,DEN,21,SHOTGUN,"1 RB, 1 TE, 3 WR",6,5,"4 DL, 2 LB, 5 DB",7,3,7,3,FALSE,FALSE,NA,NA,4,C,3,7,"(11:34) (Shotgun) T.Siemian pass short right to E.Sanders to DEN 28 for 7 yards (M.Hyde, P.Brown). Caught at DEN 25, crossing to middle.",2017092401,1287,DEN,BUF,BUF,DEN,0.6742139097513189,0.3554824645825288,0.4902537002159859,0.017689453688766066,79,7,4,3,00-0032156,T.Siemian,00-0027685,E.Sanders,36,28.16,27.36,15,30.62,29.93,69,36.74,25.49,120
2017092401_1436,2017092401,1436,2,10:26:00,1,10,BUF,BUF,25,I_FORM,"2 RB, 1 TE, 2 WR",7,4,"3 DL, 4 LB, 4 DB",7,10,7,10,FALSE,FALSE,NA,NA,-5,C,5,0,"(10:26) T.Taylor pass short right to C.Clay to BUF 25 for no gain (T.Davis). Screen pass, caught at BUF 20",2017092401,1436,BUF,DEN,BUF,DEN,1.010045013658541,0.4319364066843027,-0.662865767907588,-0.018333388404208284,75,0,-5,5,00-0028118,T.Taylor,00-0028112,C.Clay,53,92.56,29.5,15,85.85,23.98,81,85.1,41.48,0
2017092401_1485,2017092401,1485,2,09:10:00,3,9,BUF,BUF,26,EMPTY,"1 RB, 1 TE, 3 WR",6,4,"2 DL, 3 LB, 6 DB",7,10,7,10,FALSE,FALSE,NA,NA,-1,C,13,12,"(9:10) (Shotgun) T.Taylor pass short left to L.McCoy to BUF 38 for 12 yards (D.Wolfe). WR screen, caught at BUF 25.",2017092401,1485,BUF,DEN,BUF,DEN,-0.34888310528420896,0.39358200152707395,2.3357580406719327,0.07853003652319523,74,12,-1,13,00-0028118,T.Taylor,00-0027029,L.McCoy,36,88.21,17.98,15,84.62,25.79,81,70.66,10.98,0
2017092401_1555,2017092401,1555,2,07:23:00,1,10,BUF,DEN,48,SINGLEBACK,"1 RB, 2 TE, 2 WR",8,4,"3 DL, 4 LB, 4 DB",7,10,7,10,FALSE,FALSE,NA,NA,6,C,2,8,"(7:23) T.Taylor pass short left to J.Matthews pushed ob at DEN 40 for 8 yards (C.Harris). Caught at DEN 42, crossing from middle.",2017092401,1555,BUF,DEN,BUF,DEN,2.8716584064439554,0.5044264453928995,0.48435844100586634,0.016071615837818465,48,8,6,2,00-0028118,T.Taylor,00-0031299,J.Matthews,57,59.74,17.59,15,58.46,30.05,86,47.25,-1.28,0
2017092401_1728,2017092401,1728,2,06:01:00,2,9,DEN,DEN,6,SHOTGUN,"1 RB, 2 TE, 2 WR",8,5,"4 DL, 3 LB, 4 DB",7,10,7,10,FALSE,FALSE,NA,NA,3,C,2,5,(6:01) (Shotgun) T.Siemian pass short left to D. Thomas pushed ob at DEN 11 for 5 yards (E.Gaines). Caught along sideline at DEN 9.,2017092401,1728,DEN,BUF,BUF,DEN,-0.8282209219538872,0.5317283124909842,0.07009664046731356,0.002119323326061462,94,5,3,2,00-0032156,T.Siemian,00-0027874,D. Thomas,42,16.98,43.72,15,15.16,30.07,59,18.91,55.55,120
2017092401_1972,2017092401,1972,2,03:36:00,3,17,BUF,DEN,39,SHOTGUN,"1 RB, 1 TE, 3 WR",4,4,"2 DL, 3 LB, 6 DB",7,10,7,10,FALSE,FALSE,NA,NA,4,C,4,8,(3:36) (Shotgun) T.Taylor pass short left to C.Clay to DEN 31 for 8 yards (V.Miller). Caught in flat at DEN 35.,2017092401,1972,BUF,DEN,BUF,DEN,1.6556800864968442,0.480193705207217,0.021664661255615503,-6.564001567345157e-4,39,8,4,4,00-0028118,T.Taylor,00-0028112,C.Clay,54,50.66,20.25,15,49.47,23.98,93,42.38,18.08,0
2017092401_2038,2017092401,2038,2,02:51:00,1,10,DEN,DEN,25,SHOTGUN,"1 RB, 1 TE, 3 WR",6,5,"4 DL, 2 LB, 5 DB",10,10,10,10,FALSE,FALSE,NA,NA,18,C,2,20,(2:51) (Shotgun) T.Siemian pass deep right to E.Sanders ran ob at DEN 45 for 20 yards. Caught along sideline at DEN 43.,2017092401,2038,DEN,BUF,BUF,DEN,0.6616402723663788,0.4796435446505697,1.1120189457323681,0.034397294300815506,75,20,18,2,00-0032156,T.Siemian,00-0027685,E.Sanders,52,46.67,6.72,15,34.63,24.05,70,57.52,-0.98,120
2017092401_2066,2017092401,2066,2,02:23:00,1,10,DEN,DEN,45,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB",10,10,10,10,FALSE,FALSE,NA,NA,10,C,1,11,"(2:23) (Shotgun) T.Siemian pass short left to D. Thomas to BUF 44 for 11 yards (M.Hyde). Caught at DEN 45, crossing to middle.",2017092401,2066,DEN,BUF,BUF,DEN,1.773659218098747,0.5140408389513852,0.5915584021913869,0.019135127158431242,55,11,10,1,00-0032156,T.Siemian,00-0027874,D. Thomas,45,58.8,30.3,15,55.02,24.24,70,65.6,29.22,120
2017092401_2115,2017092401,2115,2,02:00:00,1,10,DEN,BUF,44,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",10,10,10,10,FALSE,FALSE,NA,NA,2,C,0,2,(2:00) (Shotgun) T.Siemian pass short left to V.Green to BUF 42 for 2 yards (J.Poyer). Caught along sideline at BUF 42.,2017092401,2115,DEN,BUF,BUF,DEN,2.365217620290134,0.5331759661098164,-0.26826897910403824,0.04099560510368083,44,2,2,0,00-0032156,T.Siemian,00-0028142,V.Green,43,65.76,39.95,15,65.98,29.82,62,68.1,53.22,120
2017092401_2143,2017092401,2143,2,01:35:00,2,8,DEN,BUF,42,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB",10,10,10,10,FALSE,FALSE,NA,NA,5,C,0,5,"(1:35) (No Huddle, Shotgun) T.Siemian pass short right to A.Derby pushed ob at BUF 37 for 5 yards (R.Humber). Caught along sideline at BUF 37.",2017092401,2143,DEN,BUF,BUF,DEN,2.0969486411860956,0.5741715712134973,0.018274115637325394,5.893875936423543e-4,42,5,5,0,00-0032156,T.Siemian,00-0031609,A.Derby,51,69.22,9.71,15,68.22,29.68,69,74.62,-1.89,120
2017092401_2176,2017092401,2176,2,01:32:00,3,3,DEN,BUF,37,EMPTY,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB",10,10,10,10,FALSE,FALSE,NA,NA,17,C,4,21,(1:32) (Shotgun) T.Siemian pass deep right to D. Thomas pushed ob at BUF 16 for 21 yards (T.White). Caught along sideline at BUF 20.,2017092401,2176,DEN,BUF,BUF,DEN,2.115222756823421,0.5747609588071396,1.3098219369053123,0.04348971003520041,37,21,17,4,00-0032156,T.Siemian,00-0027874,D. Thomas,54,83.87,6.68,15,72.67,24.07,76,94.42,0.06,120
2017092401_2328,2017092401,2328,2,00:42:00,1,10,BUF,BUF,25,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"2 DL, 3 LB, 6 DB",10,13,10,13,FALSE,FALSE,NA,NA,3,C,12,15,(:42) (Shotgun) T.Taylor pass short middle to L.McCoy to BUF 40 for 15 yards (V.Miller). Caught at BUF 28.,2017092401,2328,BUF,DEN,BUF,DEN,0.750808920911753,0.425175950060854,0.5056546604618053,0.016563159219938228,75,15,3,12,00-0028118,T.Taylor,00-0027029,L.McCoy,48,88.1,28.89,15,85.91,29.84,85,69.16,24.36,0
